id,pscene_id,narrator_id,tayusub_id,tayu_description,sortorder
1,2,0,0,,1
2,3,0,0,,1
3,4,0,0,,1
4,5,0,0,,1
5,7,0,0,,1
6,8,0,0,,1
7,9,0,0,,1
8,10,0,0,,1
9,11,0,0,,1
10,12,0,0,,1
11,14,127,0,Akoya,1
12,14,6,0,Shigetada,2
13,14,129,0,Iwanaga,3
14,14,5,0,Hanzawa,4
15,15,9,0,,1
16,15,121,0,,2
17,16,34,0,,1
18,17,31,0,,1
19,18,133,0,Fukunoichi,1
20,18,29,0,Tokunoichi,2
21,18,5,0,Tamanoichi,3
22,18,128,0,Narrative,4
23,19,33,0,,1
24,19,53,0,,2
25,20,34,0,,1
26,21,66,0,,1
27,22,2,0,,1
28,23,117,0,Ugly woman,1
29,23,1,0,Tarokaja,2
30,23,63,0,Warlord,3
31,23,128,0,Beautiful woman,4
32,24,129,0,,1
33,25,29,0,,1
34,25,127,0,,2
35,26,121,0,Iwafuji,1
36,26,9,0,Onoe,2
37,26,66,0,Zenroku,3
38,26,68,0,Maid Servant,4
39,26,54,0,Maid Servant,5
40,27,66,0,,1
41,28,31,0,,1
42,29,34,0,,1
43,30,1,0,,1
44,30,2,0,,2
45,31,5,0,,1
46,31,6,0,,2
47,32,33,0,,1
48,33,123,0,,1
49,35,129,0,Kojiro,1
50,35,5,0,Hirayama,2
51,35,54,0,Kumagai,3
52,35,55,0,Soldier,4
53,36,68,0,,1
54,37,6,0,,1
55,38,123,0,,1
56,39,34,0,,1
57,40,2,0,,1
58,41,29,0,,1
59,42,66,0,,1
60,42,9,0,,2
61,42,63,0,,3
62,42,5,0,,4
63,42,55,0,,5
64,43,1,0,,1
65,44,31,0,,1
66,34,68,0,,1
67,34,63,0,,2
68,34,54,0,,3
69,34,55,0,,4
70,34,9,0,,5
71,45,54,0,Part 1,1
72,45,33,0,Part 2,2
73,45,66,0,Part 3,3
74,46,1,0,,1
75,47,6,0,,1
76,47,34,0,,2
77,48,9,29,Shizuka-Gozen,1
78,48,63,129,Sato Tadanobu,2
79,48,5,0,,3
80,48,55,0,,4
81,48,54,0,,5
82,49,68,0,Part 1,1
83,49,66,0,Part 2,2
84,50,55,0,Part 1,1
85,50,54,0,Part 2,2
86,50,5,0,Part 3,3
87,51,63,0,,1
88,52,54,0,Part 1,1
89,52,1,0,Part 2,2
90,53,5,0,Part 1,1
91,53,6,0,Part 2,2
92,54,34,0,,1
93,55,66,0,Part 1,1
94,55,2,0,Part 2,2
95,56,55,0,,1
96,57,29,0,,1
97,58,1,0,,1
98,59,123,0,,1
99,60,33,0,,1
100,60,29,0,,2
101,60,9,0,,3
102,60,129,0,,4
103,61,9,0,,1
104,62,68,0,,1
105,63,129,0,,1
106,64,31,0,,1
107,64,55,0,,2
108,65,68,0,,1
109,66,68,0,Yoshitsune Minamoto,1
110,66,5,0,Heiji Kajiwara,2
111,66,54,0,Takatsuna Sasaki,3
112,66,55,0,Shigetada Hatakeyama,4
113,67,29,0,,1
114,68,63,9,,1
115,69,6,0,,1
116,70,33,0,,1
117,71,9,63,,1
118,72,2,0,,1
119,73,54,55,,1
120,74,1,0,,1
121,75,34,0,,1
122,76,66,0,,1
123,77,31,0,,1
124,78,129,0,Part 1,1
125,78,53,0,Part 2,2
126,79,68,0,,1
127,80,33,0,,1
128,81,6,0,,1
129,82,53,0,,1
130,83,63,0,,1
131,84,66,0,,1
132,84,34,0,,2
133,85,1,0,,1
134,86,129,0,,1
135,86,9,0,,2
136,86,2,0,,3
137,87,31,0,Shizuka-Gozen,1
138,87,2,0,"Tadanobu Sato, in fact Fox Tadanobu",2
139,87,66,0,,3
140,87,34,0,,4
141,87,55,0,,5
142,88,29,0,Part 1,1
143,88,31,0,Part 2,2
144,88,5,0,Part 3: Heike general Noritsune,3
145,88,54,0,Part 3: Yoshitsune Minamoto,4
146,89,68,0,,1
147,90,33,0,,1
148,91,6,0,,1
149,92,129,0,Part 1,1
150,92,53,0,Part 2,2
151,93,63,0,,1
152,94,66,0,Part 1,1
153,94,34,0,Part 2,2
154,95,1,0,,1
155,96,129,0,Part 1,1
156,96,9,0,Part 2,2
157,96,2,0,Part 3,3
158,97,31,0,Shizuka-Gozen,1
159,97,2,0,Tadanobu Sato in fact Fox Tadanobu,2
160,97,66,0,,3
161,97,34,0,,4
162,97,55,0,,5
163,98,29,0,Part 1,1
164,98,31,0,Part 2,2
165,98,5,0,Part 3: Heike general Noritsune,3
166,98,54,0,Part 3: Yoshitsune Minamoto,4
167,99,34,1,,1
168,100,6,33,,1
169,101,29,68,Ohatsu,1
170,101,9,63,Tokubei,2
171,101,54,55,Tsure [narrative],3
172,102,123,2,Tarokaja,1
173,102,129,5,Warlord,2
174,102,29,68,Beautiful woman,3
175,102,31,66,Ugly woman,4
176,103,68,0,,1
177,104,9,0,Matsuomaru,1
178,104,63,0,Umeomaru,2
179,104,54,0,Sakuramaru,3
180,104,55,0,Sugiomaru,4
181,104,129,0,"Jihei, Minister of the Left",5
182,105,1,0,,1
183,106,29,0,,1
184,107,66,0,,1
185,108,5,0,,1
186,109,34,0,Part 1,1
187,109,6,0,Part 2,2
188,114,1,0,,1
189,114,2,0,,2
190,115,129,0,,1
191,116,123,0,,1
192,117,33,0,Omiwa,1
193,117,9,0,"Motome, actually Tankai Fujiwara",2
194,117,68,0,Tachibana,3
195,117,55,0,Tsure [narrative/assistant narrator],4
196,117,35,0,Tsure [narrative/assistant narrator],5
197,118,63,0,,1
198,119,66,0,,1
199,120,29,0,,1
200,120,31,0,,2
201,121,63,0,,1
202,121,5,0,,2
203,121,54,0,,3
204,122,129,0,,1
205,122,5,0,,2
206,122,1,0,,3
207,123,9,0,,1
208,124,34,0,,1
209,124,6,0,,2
210,125,68,0,Ohan,1
211,125,29,0,Choemon,2
212,125,54,0,Tsure [narrative/assistant narrator],3
213,125,55,0,Tsure [narrative/assistant narrator],4
214,126,35,0,,1
215,126,55,0,,2
216,126,54,0,,3
217,126,5,0,,4
218,127,9,0,,1
219,128,68,0,Part 1,1
220,128,34,0,Part 2,2
221,129,5,0,,1
222,130,63,0,"Sanemori, a Heike general",1
223,130,68,0,"Koman, Kurosuke's daughter",2
224,130,54,0,"Saemon, a Heike general",3
225,130,55,0,"Chuta, a Heike warrior",4
226,130,129,0,"Munemori, son of Shigemori",5
227,131,129,0,Part 1,1
228,131,123,0,Part 2,2
229,131,31,0,Part 3,3
230,132,6,0,,1
231,133,2,0,,1
232,134,1,0,,1
233,135,29,0,,1
234,136,63,0,Part 1,1
235,136,66,0,Part 2,2
236,137,33,0,,1
237,110,9,0,,1
238,110,29,0,,2
239,111,63,0,,1
240,112,31,0,,1
241,113,29,0,Ohatsu,1
242,113,9,0,Tokubei,2
243,113,54,0,Tsure [narrative],3
244,138,5,0,Part 1,1
245,138,33,0,Part 2,2
246,139,63,0,Part 1,1
247,139,6,0,Part 2,2
248,140,129,0,,1
249,141,2,0,Part 1,1
250,141,29,0,Part 2,2
251,142,63,0,,1
252,142,129,0,,2
253,142,54,0,,3
254,142,55,0,,4
255,142,35,0,,5
256,143,63,0,,1
257,143,129,0,,2
258,143,54,0,,3
259,143,55,0,,4
260,143,35,0,,5
261,144,63,0,,1
262,144,129,0,,2
263,144,54,0,,3
264,144,55,0,,4
265,144,35,0,,5
266,145,63,0,,1
267,145,129,0,,2
268,145,54,0,,3
269,145,55,0,,4
270,145,35,0,,5
271,146,1,0,,1
272,147,29,0,Part 1,1
273,147,31,0,Part 2,2
274,148,129,0,,1
275,149,9,0,Part 1,1
276,149,66,0,Part 2,2
277,149,68,0,Part 3,3
278,150,63,0,Kuganosuke,1
279,150,68,0,Hinadori,2
280,150,5,0,Kogiku,3
281,150,5,0,Uneme,4
282,150,54,0,Gemba,5
283,150,35,0,Kikyo,6
284,151,1,0,,1
285,152,9,0,,1
286,153,34,0,Kiyozumi,1
287,153,63,0,Kuganosuke,2
288,153,66,0,Sadaka,3
289,153,68,0,Hinadori,4
290,154,6,0,,1
291,155,29,0,,1
292,155,2,0,,2
293,156,31,0,,1
294,157,33,0,Akoya [Dannoura],1
295,157,123,0,Shigetada [Dan],2
296,157,129,0,Iwanaga,3
297,157,55,0,Hanzawa,4
298,158,35,0,Part 1,1
299,158,1,0,Part 2,2
300,159,5,0,Part 1,1
301,159,9,0,Part 2,2
302,160,68,0,Part 1,1
303,160,2,0,Part 2,2
304,161,6,0,Part 1,1
305,161,66,0,Part 2,2
306,161,54,0,Part 3,3
307,162,63,0,Joetsu,1
308,162,129,0,Tanigoro,2
309,163,55,0,Part 1,1
310,163,34,0,Part 2,2
311,164,29,0,Part 1,1
312,164,31,0,Part 2,2
313,165,54,0,Part 1,1
314,165,123,0,Part 2,2
315,166,33,0,,1
316,167,123,0,,1
317,168,66,0,,1
318,169,66,0,,1
319,170,33,0,Osai,1
320,170,63,0,Gonza,2
321,170,129,0,Ichinoshin,3
322,170,5,0,"Jinnai, a servant",4
323,171,6,0,Cripple,1
324,171,9,0,Blind man,2
325,171,68,0,Deaf-mute,3
326,171,129,0,Rich man,4
327,172,31,0,,1
328,173,6,0,Giheiji,1
329,173,29,0,Danshichi,2
330,174,2,0,Benkei,1
331,174,1,0,Togashi,2
332,174,29,0,Yoshitsune,3
333,174,54,0,,4
334,174,55,0,,5
335,174,35,0,,6
336,175,54,0,,1
337,176,31,0,,1
338,177,6,0,,1
339,178,2,0,,1
340,178,66,0,,2
341,179,29,0,Akoya,1
342,179,63,0,Shigetada,2
343,179,5,0,Iwanaga,3
344,179,55,0,Hanzawa,4
345,180,68,0,,1
346,180,6,0,,2
347,181,54,0,,1
348,181,55,0,,2
349,181,35,0,,3
350,182,2,0,,1
351,183,1,0,,1
352,183,60,0,,2
353,184,63,0,,1
354,184,31,0,,2
355,186,53,0,,1
356,186,123,0,,2
357,187,9,0,,1
358,187,34,0,,2
359,188,123,0,,1
360,188,53,0,,2
361,188,31,0,,3
362,188,60,0,,4
363,188,2,0,,5
364,189,68,0,Part 1,1
365,189,34,0,Part 2,2
366,190,63,0,,1
367,191,6,0,,1
368,192,33,0,,1
369,192,29,0,,2
370,192,119,0,,3
371,192,55,0,,4
372,192,35,0,,5
373,193,9,0,,1
374,194,66,0,,1
375,195,54,0,,1
376,196,1,0,Part 1,1
377,196,2,0,Part 2,2
378,197,123,0,,1
379,197,53,0,,2
380,197,31,0,,3
381,197,33,0,,4
382,197,66,0,,5
383,197,2,0,,6
384,198,31,0,,1
385,199,53,0,Part 1,1
386,199,123,0,Part 2,2
387,200,34,0,,1
388,200,1,0,,2
389,200,68,0,,3
390,200,54,0,,4
391,200,35,0,,5
392,201,63,0,,1
393,202,2,0,,1
394,203,53,0,,1
395,203,33,0,,2
396,204,68,0,Sankatsu,1
397,204,5,0,Hanshichi,2
398,204,55,0,Tsure [narrative/assistant narrator],3
399,205,9,0,,1
400,206,29,0,,1
401,206,66,0,,2
402,207,31,0,,1
403,208,6,0,,1
404,209,5,0,Part 1,1
405,209,6,0,Part 2,2
406,209,53,0,Part 2  [narrative/assistant narrator],3
407,209,54,0,Part 2  [narrative/assistant narrator],4
408,210,2,0,,1
409,211,1,0,,1
410,212,53,0,,1
411,212,55,0,Tsure [narrative/assistant narrator],2
412,213,33,0,,1
413,214,9,0,,1
414,215,29,0,Part 1,1
415,215,66,0,Part 2,2
416,216,34,0,,1
417,217,31,0,,1
418,218,68,0,,1
419,218,63,0,,2
420,218,35,0,,3
421,219,5,0,,1
422,220,54,0,,1
423,220,34,0,,2
424,221,31,0,,1
425,222,33,0,,1
426,223,53,0,,1
427,224,29,0,Wakana,1
428,224,63,0,Tsuna Watanabe,2
429,224,55,0,Ugenta,3
430,224,35,0,Sagenta,4
431,225,6,0,,1
432,225,9,0,,2
433,225,68,0,,3
434,226,1,0,,1
435,226,2,0,,2
436,227,66,0,,1
437,228,35,0,,1
438,228,55,0,,2
439,228,54,0,,3
440,228,5,0,,4
441,229,29,0,,1
442,230,5,0,Part 1,1
443,230,6,0,Part 2,2
444,231,53,0,,1
445,232,33,0,Sakuramaru,1
446,232,68,0,Kariya,2
447,232,5,0,Prince Tokiyo,3
448,232,35,0,Tsure [narrative/assistant narrator],4
449,232,55,0,Tsure [narrative/assistant narrator],5
450,233,63,0,,1
451,234,9,0,,1
452,235,29,0,,1
453,236,31,0,,1
454,237,2,0,Matsuomaru,1
455,237,31,0,Umeomaru,2
456,237,33,0,Sakuramaru,3
457,237,53,0,Sugiomaru,4
458,237,66,0,"Sihei, Minister of the Left",5
459,238,1,0,,1
460,239,63,0,,1
461,240,2,0,,1
462,241,34,0,,1
463,242,68,0,,1
464,243,9,0,,1
465,244,66,0,,1
466,245,54,0,,1
467,246,53,0,,1
468,246,34,0,,2
469,247,31,0,,1
470,248,29,0,,1
471,249,33,0,The Inari God,1
472,249,1,0,Munechika,2
473,249,68,0,Michinari,3
474,249,35,0,Tsure [narrative/assistant narrator],4
475,250,54,0,,1
476,250,2,0,,2
477,251,66,0,,1
478,252,6,0,,1
479,253,9,0,Ohan,1
480,253,63,0,Choemon,2
481,253,5,0,Tsure [narrative/assistant narrator],3
482,253,55,0,Tsure [narrative/assistant narrator],4
483,254,56,57,Spy,1
484,254,29,0,Yashio,2
485,254,53,0,Okinoi,3
486,254,54,0,Komaki,4
487,254,55,0,Tsurukiyo,5
488,254,35,0,Senmatsu,6
489,254,63,,Masaooka,7
490,255,33,0,Part 1,1
491,255,68,0,Part 2,2
492,256,29,0,Part 1,1
493,256,31,0,Part 2,2
494,257,53,0,Part 1,1
495,257,34,0,Part 2,2
496,258,63,0,Part 1,1
497,258,66,0,Part 2,2
498,259,9,0,,1
499,260,2,0,,1
500,261,1,0,,1
501,262,6,0,Cripple,1
502,262,9,0,Blind man,2
503,262,68,0,Deaf-mute,3
504,262,5,0,Rich man,4
505,263,6,0,,1
506,263,34,0,,2
507,264,5,0,,1
508,264,55,0,,2
509,264,35,0,,3
510,264,56,0,,4
511,264,57,0,,5
512,265,1,0,Moronao,1
513,265,68,0,Kaoyo,2
514,265,54,0,Wakasanosuke,3
515,266,53,0,,1
516,267,55,0,,1
517,268,5,0,,1
518,269,1,0,,1
519,270,54,0,,1
520,271,29,0,,1
521,271,9,0,,2
522,272,9,0,,1
523,272,29,0,,2
524,273,56,0,,1
525,273,57,0,,2
526,274,35,0,,1
527,275,29,0,,1
528,275,9,0,,2
529,276,63,0,,1
530,277,34,0,,1
531,278,31,0,Yuranosuke,1
532,278,54,55,Rikiya,2
533,278,34,0,Jutaro,3
534,278,9,29,Kitahachi,4
535,278,1,0,Yagoro,5
536,278,56,0,Tea house maid,6
537,278,68,,Okaru,7
538,278,57,,Tea house maid,8
539,278,53,,Tea house proprietor,9
540,278,6,,Bannai,10
541,278,66,,Kudayu,11
542,278,2,,Heiemon,12
543,279,33,0,Konami,1
544,279,63,0,Tonase,2
545,279,5,0,Tsure [narrative/assistant narrator],3
546,279,56,0,Tsure [narrative/assistant narrator],4
547,279,57,0,Tsure [narrative/assistant narrator],5
548,280,53,0,,1
549,280,60,0,,2
550,280,6,0,,3
551,281,55,0,,1
552,282,53,0,,1
553,283,34,0,Part 1,1
554,283,9,0,Part 2,2
555,284,6,66,,1
556,285,1,0,Benkei,1
557,285,68,0,Togashi,2
558,285,35,0,Yoshitsune,3
559,285,56,0,Yoshitsune's retainers,4
560,285,57,0,Yoshitsune's retainers,5
561,286,33,0,,1
562,286,63,0,,2
563,286,9,53,,3
564,286,5,0,,4
565,286,35,0,,5
566,287,66,0,,1
567,288,29,0,,1
568,288,31,0,,2
569,289,68,0,Koharu,1
570,289,53,0,Jihei,2
571,289,56,57,,3
572,290,9,0,,1
573,291,6,0,,1
574,291,34,0,,2
575,292,2,0,,1
576,293,1,0,,1
577,294,2,0,,1
578,295,29,68,Fukunoichi,1
579,295,54,0,Tokunoichi,2
580,295,55,0,Tamanoichi,3
581,296,57,0,,1
582,296,56,0,,2
583,296,35,0,,3
584,296,55,0,,4
585,296,54,0,,5
586,297,68,0,,1
587,298,5,0,Part 1,1
588,298,53,0,Part 2,2
589,298,34,0,Part 3,3
590,299,55,0,Part 1,1
591,299,1,0,Part 2,2
592,300,29,0,Part 1,1
593,300,2,0,Part 2,2
594,301,9,0,,1
595,302,29,0,Part 1,1
596,302,6,0,Part 2,2
597,302,31,0,Part 3,3
598,303,33,0,,1
599,303,68,0,,2
600,303,54,0,,3
601,303,35,0,,4
602,304,63,0,Naka [Part 1],1
603,304,66,0,Oku [Part 2],2
604,305,53,0,,1
605,306,5,0,,1
606,307,33,0,,1
607,307,29,0,,2
608,308,1,0,,1
609,308,66,0,,2
610,309,29,0,,1
611,310,31,0,,1
612,311,33,0,Akoya,1
613,311,66,0,Shigetada,2
614,311,1,0,Iwanaga,3
615,311,54,0,Hanzawa,4
616,311,40,0,Tsure [narrative/assistant narrator],5
617,312,68,0,Shizuka,1
618,312,63,0,Tdanobu,2
619,312,5,0,Tsure [narrative/assistant narrator],3
620,312,56,0,Tsure [narrative/assistant narrator],4
621,313,31,0,,1
622,314,66,0,,1
623,315,29,0,,1
624,315,33,0,,2
625,316,53,0,,1
626,317,1,0,,1
627,318,34,0,,1
628,318,2,0,,2
629,319,6,0,,1
630,320,9,0,Benkei,1
631,320,54,0,Ushiwakamaru,2
632,320,55,0,Tsure [narrative/assistant narrator],3
633,320,35,0,Tsure [narrative/assistant narrator],4
634,320,57,0,Tsure [narrative/assistant narrator],5
635,321,6,0,Chief cormorant,1
636,321,68,0,Ouno,2
637,321,5,0,Old female cormorant,3
638,321,56,0,Comorants,4
639,321,57,0,Comorants,5
640,322,63,0,,1
641,322,66,0,,2
642,322,33,0,Yohei,1
643,322,29,0,Ouno,2
644,322,5,0,Boatman,3
645,322,57,0,Boatman,4
646,322,56,0,Boatman,5
647,324,68,0,,1
648,325,6,0,,1
649,326,33,0,,1
650,327,31,0,Akoya,1
651,327,66,0,shigetada,2
652,327,29,0,Iwanaga,3
653,327,54,0,Hanzawa,4
654,328,9,0,Kuchi [Part 1],1
655,328,34,0,Oku [Part2],2
656,329,66,0,,1
657,330,31,0,,1
658,331,29,0,,1
659,331,5,0,,2
660,331,54,0,,3
661,331,56,0,,4
662,331,57,0,,5
663,332,2,0,,1
664,333,6,0,,1
665,334,63,0,Naka [Part 1],1
666,334,2,0,Kiri [Part 2],2
667,335,33,0,,1
668,335,1,0,,2
669,336,33,0,,1
670,336,1,0,,2
671,337,68,0,,1
672,337,53,0,,2
673,337,55,0,,3
674,337,35,0,,4
675,338,53,0,,1
676,338,6,0,,2
677,339,66,0,,1
678,340,1,0,,1
679,340,2,0,,2
680,341,68,0,,1
681,341,5,0,,2
682,341,54,0,,3
683,341,55,0,,4
684,341,56,0,,5
685,341,57,0,,6
686,342,29,0,,1
687,342,31,0,,2
688,343,33,0,,1
689,344,63,0,,1
690,345,6,0,Yajirobei,1
691,345,9,0,Kitahachi,2
692,345,68,0,Buddhist priest,3
693,345,63,0,Father,4
694,345,35,0,Son,5
695,346,53,0,Naka [Part 1],1
696,346,6,0,Oku [Part2],2
697,347,29,68,Hanjogozen,1
698,347,9,0,Hokaibo,2
699,347,5,0,,3
700,347,35,0,,4
701,347,56,0,,5
702,347,57,0,,6
703,348,33,0,,1
704,349,63,0,,1
705,350,54,0,Naka [Part 1],1
706,350,9,0,Oku [Part2],2
707,351,66,0,,1
708,352,63,0,,1
709,353,1,0,,1
710,354,55,0,Naka [Part 1],1
711,354,2,0,Kiri [Part 2],2
712,355,29,68,Naka [Part 1],1
713,355,31,0,Kiri [Part 2],2
714,356,1,0,,1
715,356,63,0,,2
716,356,56,0,,3
717,356,57,0,,4
718,357,5,0,,1
719,358,29,0,,1
720,359,9,0,,1
721,360,63,0,,1
722,360,53,0,,2
723,361,55,0,,1
724,361,2,0,,2
725,362,66,0,,1
726,363,66,0,,1
727,364,31,0,,1
728,365,53,0,,1
729,365,6,0,,2
730,366,68,0,Hanjogozen,1
731,366,54,0,Hokaibo,2
732,366,35,0,,3
733,366,56,0,,4
734,366,57,0,,5
735,367,33,0,,1
736,368,5,0,,1
737,368,54,0,,2
738,368,56,0,,3
739,368,57,0,,4
740,369,63,0,,1
741,370,29,0,,1
742,370,53,0,,2
743,371,9,0,,1
744,372,6,0,,1
745,373,34,0,,1
746,373,1,0,,2
747,373,63,0,,3
748,373,29,0,,4
749,373,35,0,,5
750,374,53,0,,1
751,374,2,0,,2
752,375,33,0,,1
753,376,6,0,,1
754,377,29,0,,1
755,378,1,0,Matsuomaru,1
756,378,63,0,Umeomaru,2
757,378,53,0,Sakuramaru,3
758,378,55,0,Sugiomaru,4
759,378,9,0,"Shihei, Minister of the Left",5
760,379,5,0,,1
761,380,66,0,,1
762,380,9,0,,2
763,381,68,0,,1
764,382,31,0,,1
765,383,68,0,Ohan,1
766,383,54,0,Choemon,2
767,383,56,0,Tsure [narrative/assistant narrator],3
768,383,57,0,Tsure [narrative/assistant narrator],4
769,384,1,0,Naka [Part 1],1
770,384,6,0,Oku [Part2],2
771,385,29,0,Mae [Part 1],1
772,385,68,0,Ato [Part 2],2
773,386,29,9,Kuchi [Part 1],1
774,386,33,0,Oku [Part2]: Yugiri,2
775,386,34,0,Oku [Part2]: Izaemon,3
776,386,5,0,Oku [Part2]: Kizaemon,4
777,386,54,0,"Oku [Part2]: Okisa, Kizaemon's wife",5
778,386,56,0,Oku [Part2]: Man,6
779,386,57,,Oku [Part2]: Professional jester,7
780,387,55,0,Kuchi [Part 1]: Shinobu,1
781,387,35,0,Kuchi [Part 1]: Mameshiro,2
782,387,56,0,Kuchi [Part 1]: Tsure [narrative/assistant narrator],3
783,387,57,0,Kuchi [Part 1]: Tsure [narrative/assistant narrator],4
784,387,63,0,Oku [Part2],5
785,388,53,0,Naka [Part 1],1
786,388,9,29,Tsugi [Part 2],2
787,388,66,0,Oku [Part 3],3
788,389,2,0,,1
789,390,68,0,,1
790,392,54,0,,1
791,392,34,0,,2
792,393,29,0,,1
793,394,6,0,,1
794,395,5,0,,1
795,395,9,0,,2
796,396,1,0,,1
797,396,66,0,,2
798,397,63,0,,1
799,398,68,0,,1
800,399,33,0,,1
801,399,2,0,,2
802,400,68,0,,1
803,400,54,0,,2
804,400,57,0,,3
805,400,56,0,,4
806,401,55,0,,1
807,401,35,0,,2
808,401,6,0,,3
809,401,58,0,,4
810,401,139,0,,5
811,401,59,0,,6
812,401,73,,,7
813,402,53,0,,1
814,403,54,0,Kuchi [Part 1],1
815,403,34,0,Oku [Part2],2
816,404,29,0,,1
817,405,6,0,,1
818,406,5,0,Kuchi [Part 1],1
819,406,9,0,Oku [Part2],2
820,407,1,0,Naka [Part 1],1
821,407,66,0,Oku [Part2],2
822,408,63,0,,1
823,409,68,0,,1
824,410,33,0,Part 1,1
825,410,2,0,Kiri [Part 2],2
826,411,29,0,Sukekuni,1
827,411,9,0,Komaki,2
828,411,56,0,Tsure [narrative/assistant narrator],3
829,411,57,0,Tsure [narrative/assistant narrator],4
830,412,68,0,Wakana,1
831,412,5,0,Tsuna Watanabe,2
832,412,54,0,Tsure [narrative/assistant narrator],3
833,412,35,0,Tsure [narrative/assistant narrator],4
834,413,33,0,,1
835,414,1,0,,1
836,414,34,0,,2
837,415,5,0,,1
838,416,1,0,,1
839,417,33,0,Part 1,1
840,417,34,0,Part 2,2
841,418,68,0,Shizuka-Gozen,1
842,418,54,0,"Tadanobu Sato, in fact Fox Tadanobu",2
843,418,35,0,Tsure [narrative/assistant narrator],3
844,418,56,0,Tsure [narrative/assistant narrator],4
845,419,55,0,,1
846,419,34,0,,2
847,420,5,0,,1
848,421,1,0,,1
849,422,6,0,,1
850,423,2,0,,1
851,424,53,0,,1
852,425,66,0,,1
853,426,29,0,Ohatsu,1
854,426,53,0,Tokubei,2
855,426,57,0,Tsure [narrative/assistant narrator],3
856,427,9,0,,1
857,427,54,0,,2
858,427,56,0,,3
859,427,146,0,,4
860,427,58,0,,5
861,427,73,0,,6
862,428,33,0,,1
863,429,63,0,,1
864,429,31,0,,2
865,430,68,0,Sankatsu,1
866,430,35,0,Hanshichi,2
867,430,59,0,Tsure [narrative/assistant narrator],3
868,430,139,0,Tsure [narrative/assistant narrator],4
869,431,53,0,,1
870,432,68,0,Part 1,1
871,432,31,0,Kiri [Part 2],2
872,433,55,0,,1
873,433,63,0,,2
874,434,1,0,,1
875,435,29,0,,1
876,436,6,0,,1
877,437,33,0,,1
878,437,5,0,,2
879,437,56,0,,3
880,437,57,0,,4
881,438,54,0,,1
882,438,60,0,,2
883,439,34,0,Part 1,1
884,439,35,0,Ato [Part 2],2
885,440,9,0,Part 1,1
886,440,2,0,Kiri [Part 2],2
887,441,63,0,Sanemori,1
888,441,53,0,Koman,2
889,441,146,58,Saemon,3
890,441,59,73,Chuta,4
891,441,58,0,"Munemori, son of Shigemori",5
892,442,5,0,,1
893,443,29,0,,1
894,444,31,0,,1
895,445,1,0,,1
896,446,53,0,,1
897,447,2,0,,1
898,448,55,0,,1
899,449,34,0,,1
900,450,6,0,,1
901,450,66,0,,2
902,451,68,0,,1
903,451,33,0,,2
904,452,9,0,Tarokaja,1
905,452,54,0,Warlord,2
906,452,56,57,Beautiful woman,3
907,452,68,0,Ugly woman,4
908,453,1,0,"Iwafuji, chief lady-in-waiting",1
909,453,53,0,"Onoe, lady-in-waiting",2
910,453,57,0,"Zenroku, a merchant",3
911,453,146,0,Maid,4
912,453,59,0,Maid,5
913,454,34,0,Mae [Part 1],1
914,454,29,0,Ato [Part 2],2
915,455,55,0,"Iwafuji, chief lady-in-waiting",1
916,455,35,0,"Ohatsu, Onoe's maid",2
917,455,57,0,"Shoji Yasuda, chief retainer",3
918,455,56,0,Toma (Spy),4
919,456,5,0,Naka [Part 1],1
920,456,9,0,A: Oku [Part2],2
921,456,63,0,B: Oku [Part2],3
922,456,68,0,C: Oku [Part2],4
923,457,54,0,Kinezo,1
924,457,56,0,Ousu,2
925,457,58,0,Tsure [narrative/assistant narrator],3
926,457,73,0,Tsure [narrative/assistant narrator],4
927,458,63,0,,1
928,459,5,0,,1
929,460,33,0,,1
930,461,68,0,,1
931,462,6,0,,1
932,462,9,0,,2
933,463,1,0,,1
934,464,2,0,,1
935,465,31,0,,1
936,466,60,0,Benkei,1
937,466,34,0,Togashi,2
938,466,54,0,Yoshitsune,3
939,466,35,0,,4
940,466,56,0,,5
941,466,73,0,,6
942,466,59,,,7
943,467,57,0,,1
944,467,73,0,,2
945,467,59,0,,3
946,467,58,0,,4
947,467,146,0,,5
948,468,35,0,Kuchi [Part 1],1
949,468,63,0,Naka [Part 2],2
950,468,33,0,Oku [Part3],3
951,469,53,0,,1
952,470,5,0,,1
953,471,66,0,,1
954,472,56,0,Kuchi [Part 1],1
955,472,29,0,Naka [Part 2],2
956,472,31,0,Kiri [Part 3],3
957,473,57,0,,1
958,474,34,0,,1
959,475,1,0,,1
960,476,6,0,Mae [Part 1],1
961,476,9,0,Ato [Part 2],2
962,477,55,0,Kuchi [Part 1],1
963,477,68,0,Naka [Part 2],2
964,477,2,0,Kiri [Part 3],3
965,478,54,0,,1
966,478,35,0,,2
967,478,56,0,,3
968,479,63,0,,1
969,479,66,0,,2
970,480,9,0,,1
971,480,2,0,,2
972,481,146,0,Hanamasu,1
973,481,1,0,Kume-no-sennin,2
974,481,5,0,Otomobo,3
975,481,54,0,Azumibo,4
976,481,35,0,,5
977,481,146,0,,6
978,481,73,,,7
979,482,33,0,,1
980,482,34,0,,2
981,483,29,0,,1
982,483,31,0,,2
983,484,68,0,Konami,1
984,484,53,0,Tonase,2
985,484,55,0,Tsure [narrative/assistant narrator],3
986,484,56,57,Tsure [narrative/assistant narrator],4
987,484,59,58,Tsure [narrative/assistant narrator],5
988,485,34,0,,1
989,486,1,0,Naka [Part 1],1
